area,topic,servicename,foruser,deptname,promiseday,wscs,ckcs,starprorepty
海沧区,社会保障,申请自然灾害救助,个人,东孚街道便民服务中心芸美服务站,7个工作日,,1.0,4
思明区,其他,城镇部分计划生育家庭奖励扶助的初审,个人,思明区梧村街道双涵社区,0个工作日,2.0,2.0,3
海沧区,其他,进城务工人员随迁子女免费接受义务教育计生状况证明,个人,嵩屿街道便民服务中心钟山服务站,0个工作日,,1.0,4
湖里区,文化体育,歌舞娱乐场所变更审批,"个人,企业",湖里区文体出版旅游局,7个工作日,1.0,1.0,4
海沧区,社会保障,申请生态葬补助资格,个人,东孚街道便民服务中心芸美服务站,0个工作日,,1.0,4
思明区,其他,独生子女死亡家庭首次再生育补助审核、发放,个人,思明区中华街道镇海社区,25个工作日,1.0,1.0,3
海沧区,其他,农村纯女户免收高中学费,个人,嵩屿街道便民服务中心钟山服务站,0个工作日,,1.0,4
湖里区,文化体育,游艺娱乐场所有奖经营活动奖品目录备案,"个人,企业",湖里区文体出版旅游局,0个工作日,1.0,0.0,5
海沧区,社会保障,福建省老年人优待证,个人,东孚街道便民服务中心芸美服务站,0个工作日,,1.0,4
思明区,其他,计划生育特殊家庭收养领养补助审核、发放,个人,思明区中华街道仁安社区,25个工作日,1.0,1.0,3
海沧区,其他,独生子女圆梦帮扶,个人,东孚街道便民服务中心芸美服务站,0个工作日,,1.0,4
湖里区,文化体育,出版物零售单位和个人终止经营活动备案,"个人,企业",湖里区文体出版旅游局,0个工作日,1.0,1.0,4
海沧区,社会保障,基本医疗保险参保人员自付医疗费困难补助办理,个人,嵩屿街道便民服务中心北附小服务站,25个工作日,,2.0,3
思明区,其他,常住人口计划生育证明,个人,思明区梧村街道,0个工作日,2.0,1.0,3
海沧区,其他,特殊家庭经济救助,个人,东孚街道便民服务中心东埔服务站,0个工作日,,1.0,4
湖里区,文化体育,县级文物保护单位建设控制地带内建设审核,"个人,企业",湖里区文体出版旅游局,7个工作日,1.0,1.0,4
海沧区,社会保障,医疗救助,个人,嵩屿街道便民服务中心北附小服务站,5个工作日,,1.0,3
思明区,其他,灵活就业人员社保补贴,个人,思明区中华街道文安社区,0个工作日,2.0,1.0,4
海沧区,其他,特殊家庭医疗补助,个人,东孚街道便民服务中心东埔服务站,0个工作日,,1.0,4
湖里区,文化体育,文物认定,"个人,企业",湖里区文体出版旅游局,7个工作日,2.0,2.0,3
海沧区,社会保障,城乡低保办理,个人,嵩屿街道便民服务中心北附小服务站,10个工作日,,2.0,3
思明区,其他,申请参保人员自付医疗费困难补助,个人,思明区中华街道霞溪社区,15个工作日,2.0,2.0,3
海沧区,其他,计生对象城乡养老保险计生证明,个人,东孚街道便民服务中心东埔服务站,0个工作日,,1.0,4
湖里区,文化体育,文艺表演团体设立审批,"个人,企业",湖里区文体出版旅游局,0个工作日,1.0,1.0,4
海沧区,社会保障,厦门市残疾人和困难残疾人家庭子女就学补助申请,个人,海沧街道便民服务中心锦里服务站,16个工作日,,2.0,3
思明区,其他,节育手术并发症补助审核、发放,个人,思明区中华街道霞溪社区,5个工作日,2.0,2.0,3
海沧区,其他,长效节育措施奖励,个人,嵩屿街道便民服务中心钟山服务站,0个工作日,,1.0,4
湖里区,文化体育,县级文物保护单位和一般不可移动文物原址保护审批,"个人,企业",湖里区文体出版旅游局,7个工作日,1.0,1.0,4
海沧区,社会保障,申请城镇三无人员办理,个人,海沧街道便民服务中心锦里服务站,10个工作日,,2.0,3
海沧区,社会保障,最低生活保障证办理,个人,嵩屿街道便民服务中心北附小服务站,0个工作日,,1.0,4
思明区,其他,独生子女死亡家庭首次再生育补助审核、发放,个人,思明区梧村街道金榜山社区,25个工作日,2.0,2.0,3
海沧区,其他,计划生育家庭特别扶助,个人,东孚街道便民服务中心芸美服务站,0个工作日,,1.0,4
湖里区,文化体育,从事出版物发行的单位和个人设立临时零售点备案,"个人,企业",湖里区文体出版旅游局,0个工作日,1.0,0.0,5
海沧区,社会保障,最低生活保障证办理,个人,海沧街道便民服务中心锦里服务站,0个工作日,,1.0,4
思明区,其他,独生子女死亡家庭首次再生育补助审核、发放,个人,思明区梧村街道滨中社区,25个工作日,2.0,2.0,3
海沧区,其他,社区社会组织备案,个人,钟山服务站,0个工作日,,1.0,4
湖里区,文化体育,对非物质文化遗产进行认定,"个人,其他组织",湖里区文体出版旅游局,7个工作日,,2.0,3
海沧区,社会保障,孤儿基本生活费补助办理,个人,嵩屿街道便民服务中心贞庵服务站,10个工作日,,2.0,3
思明区,其他,独生子女死亡家庭首次再生育补助审核、发放,个人,莲前街道莲云社区,25个工作日,2.0,1.0,4
海沧区,其他,特殊家庭经济救助,个人,海沧街道便民服务中心锦里服务站,0个工作日,,1.0,4
湖里区,文化体育,单位、个人通过互联网信息网络从事出版物发行业务备案,"个人,企业",湖里区文体出版旅游局,0个工作日,1.0,0.0,5
海沧区,社会保障,被征地退养人员社会化管理服务,个人,嵩屿街道便民服务中心贞庵服务站,0个工作日,,1.0,5
思明区,其他,小额医药补助服务,个人,莲前街道莲顺社区,6个工作日,2.0,1.0,4
海沧区,其他,部分计生家庭奖励扶助,个人,海沧街道便民服务中心锦里服务站,0个工作日,,1.0,4
湖里区,文化体育,从事出版物出租业务备案,"个人,企业",湖里区文体出版旅游局,0个工作日,1.0,0.0,5
海沧区,社会保障,厦门市自然灾害公众及农村住房保险申请,个人,嵩屿街道便民服务中心贞庵服务站,7个工作日,,1.0,4
思明区,其他,孤寡退休人员住院申请护工护理费补助,个人,莲前街道莲顺社区,20个工作日,2.0,1.0,4
海沧区,其他,计划生育家庭特别扶助,个人,东孚街道便民服务中心东埔服务站,0个工作日,,1.0,4
湖里区,文化体育,游艺娱乐场所《娱乐经营许可证》延续、注销、补证,"个人,企业",湖里区文体出版旅游局,7个工作日,2.0,1.0,4
湖里区,文化体育,游艺娱乐场所变更审批,"个人,企业",湖里区文体出版旅游局,7个工作日,1.0,1.0,4
海沧区,社会保障,临时救助（“救急难”救助审批工作）,个人,嵩屿街道便民服务中心北附小服务站,4个工作日,,2.0,3
思明区,其他,孤寡退休人员住院申请护工护理费补助,个人,莲前街道莲怡社区,20个工作日,2.0,1.0,4
海沧区,其他,独生子女父母奖励,个人,东孚街道便民服务中心芸美服务站,0个工作日,,1.0,4
湖里区,文化体育,游艺娱乐场所设立审批,"个人,企业",湖里区文体出版旅游局,7个工作日,1.0,1.0,4
海沧区,社会保障,重度残疾人居家护理补贴审核,个人,嵩屿街道便民服务中心北附小服务站,10个工作日,,1.0,4
思明区,其他,灵活就业人员社保补贴,个人,莲前街道莲顺社区,25个工作日,2.0,2.0,3
海沧区,其他,独生子女父母双亡对象扶助,个人,嵩屿街道便民服务中心钟山服务站,0个工作日,,1.0,4
湖里区,文化体育,歌舞娱乐场所设立审批,"个人,企业",湖里区文体出版旅游局,7个工作日,1.0,1.0,4
海沧区,社会保障,退休人员社会化管理服务,个人,海沧区企业离退休人员社会化管理中心,15个工作日,,0.0,5
思明区,其他,病残儿初步医学鉴定的初审,个人,莲前街道莲顺社区,20个工作日,2.0,2.0,3
海沧区,其他,计生对象城乡养老保险计生证明,个人,东孚街道便民服务中心芸美服务站,0个工作日,,1.0,4
湖里区,文化体育,文艺表演团体《营业性演出许可证》延续、注销、补证,"个人,企业",湖里区文体出版旅游局,0个工作日,1.0,1.0,4
海沧区,社会保障,流浪乞讨救助,个人,海沧区民政局,0个工作日,1.0,1.0,4
思明区,其他,受理安康助学申请,个人,莲前街道莲顺社区,10个工作日,2.0,2.0,3
海沧区,其他,独生子女父母年老补助,个人,嵩屿街道便民服务中心钟山服务站,0个工作日,,1.0,4
湖里区,文化体育,县级文物保护单位和一般不可移动文物修缮审批,"个人,企业",湖里区文体出版旅游局,7个工作日,1.0,1.0,4
海沧区,社会保障,精神残疾人员住院治疗减免申请,个人,东孚街道便民服务中心凤山服务站,0个工作日,,1.0,4
思明区,其他,节育手术并发症鉴定初审及补助,个人,莲前街道莲顺社区,0个工作日,1.0,1.0,4
海沧区,其他,计生困难家庭住院补助,个人,嵩屿街道便民服务中心钟山服务站,0个工作日,,1.0,4
湖里区,文化体育,从事出版物零售业务的单位和个人年度核验,"个人,企业",湖里区文体出版旅游局,0个工作日,1.0,1.0,5
海沧区,社会保障,外地参保人员医疗异地认证,个人,东孚街道便民服务中心凤山服务站,0个工作日,,2.0,3
思明区,其他,计划生育特殊家庭收养领养补助审核、发放,个人,思明区梧村街道东坪社区,25个工作日,2.0,2.0,3
海沧区,其他,子女入园入学计生证明,个人,东孚街道便民服务中心芸美服务站,0个工作日,,1.0,4
湖里区,文化体育,内地营业性演出增加演出地备案,"个人,企业",湖里区文体出版旅游局,1个工作日,2.0,1.0,4
湖里区,文化体育,县级非国有不可移动文物转让、抵押或文物保护单位用途改变备案,"个人,企业,民办非企业单位",湖里区文体出版旅游局,7个工作日,1.0,1.0,4
海沧区,社会保障,城乡低保办理,个人,东孚街道便民服务中心贞岱服务站,10个工作日,,2.0,3
思明区,其他,计划生育特殊家庭收养领养补助审核、发放,个人,思明区梧村街道金祥社区,25个工作日,2.0,2.0,3
海沧区,其他,计划生育手术并发症补助,个人,东孚街道便民服务中心芸美服务站,0个工作日,,1.0,4
湖里区,文化体育,个体演员备案,个人,湖里区文体出版旅游局,0个工作日,1.0,0.0,5
海沧区,社会保障,职工一般住院补助,个人,海沧区总工会委员会,4个工作日,1.0,1.0,4
思明区,其他,计划生育特殊家庭紧急救助审核、发放,个人,思明区梧村街道梧村社区,25个工作日,2.0,2.0,3
海沧区,其他,计生困难家庭住院补助,个人,海沧街道便民服务中心锦里服务站,0个工作日,,1.0,4
湖里区,文化体育,因工程建设施工、渔业生产需要在水下文物保护区内进行爆破、钻探、挖掘、潜水等作业备案,"个人,企业",湖里区文体出版旅游局,7个工作日,2.0,2.0,3
海沧区,社会保障,申领《困难家庭救助证》,个人,东孚街道便民服务中心凤山服务站,5个工作日,,2.0,3
思明区,其他,计划生育特殊家庭紧急救助审核、发放,个人,思明区梧村街道滨中社区,25个工作日,2.0,2.0,3
海沧区,其他,计划生育家庭特别扶助,个人,海沧街道便民服务中心锦里服务站,0个工作日,,1.0,4
湖里区,文化体育,社区社会组织登记和备案,"个人,社团组织",禾山街道,0个工作日,,1.0,4
海沧区,社会保障,基本医疗保险参保人员自付医疗费困难补助办理,个人,东孚街道便民服务中心凤山服务站,25个工作日,,2.0,3
思明区,其他,病残儿初步医学鉴定的初审,个人,思明区滨海街道,10个工作日,2.0,2.0,3
海沧区,其他,独生子女父母年老补助,个人,嵩屿街道便民服务中心贞庵服务站,0个工作日,,1.0,4
湖里区,文化体育,设立健身气功站点的审核,个人,江头街道,7个工作日,1.0,1.0,4
海沧区,社会保障,厦门市重度残疾人托养服务申请,个人,东孚街道便民服务中心凤山服务站,15个工作日,,2.0,3
思明区,其他,计划生育特殊家庭收养领养补助审核、发放,个人,思明区梧村街道文屏社区,25个工作日,2.0,2.0,3
海沧区,其他,独生子女父母双亡对象扶助,个人,海沧街道便民服务中心锦里服务站,0个工作日,,1.0,4
湖里区,文化体育,歌舞娱乐场所《娱乐经营许可证》延续、注销、补证,"个人,企业",湖里区文体出版旅游局,7个工作日,2.0,1.0,4
海沧区,社会保障,福建省老年人优待证,个人,东孚街道便民服务中心凤山服务站,0个工作日,,1.0,4
湖里区,民族宗教,申请变更民族成份的初审,个人,湖里区民族与宗教事务局,10个工作日,1.0,1.0,4
思明区,其他,公开慈善信息、免费提供慈善信息发布服务,"个人,民办非企业单位,社团组织,其他组织",思明区民政局,0个工作日,1.0,1.0,4
海沧区,其他,特殊家庭医疗补助,个人,海沧街道便民服务中心锦里服务站,0个工作日,,1.0,4
海沧区,社会保障,海沧区一户多残低保家庭生活补助申请,个人,东孚街道便民服务中心凤山服务站,10个工作日,,2.0,3
海沧区,社会保障,未安置就业上山下乡基本养老保险参保办理,个人,东孚街道便民服务中心凤山服务站,8个工作日,,2.0,3
湖里区,民族宗教,公民民族成份的调查核实,个人,禾山街道,0个工作日,1.0,1.0,4
思明区,其他,一、二孩生育登记,个人,思明区莲前街道金鸡亭社区,1个工作日,1.0,1.0,4
海沧区,其他,福建省60周岁以上农村籍退役士兵登记,个人,东孚街道便民服务中心芸美服务站,3个工作日,,1.0,4
海沧区,社会保障,厦门市残疾儿童抢救性康复补助申请,个人,东孚街道便民服务中心凤山服务站,16个工作日,,2.0,3
湖里区,民族宗教,接收移交退休人员供养直系亲属领取抚恤金人员社会化管理,个人,湖里街道,0个工作日,2.0,1.0,4
思明区,其他,一、二孩生育登记,个人,思明区莲前街道莲怡社区,1个工作日,1.0,1.0,4
思明区,其他,一、二孩生育登记,个人,思明区莲前街道龙山桥社区,1个工作日,1.0,1.0,4
海沧区,其他,独生子女升学奖励,个人,嵩屿街道便民服务中心钟山服务站,0个工作日,,1.0,4
海沧区,其他,特殊家庭经济救助,个人,嵩屿街道便民服务中心贞庵服务站,0个工作日,,1.0,4
海沧区,社会保障,民政部门管理的楼（院）门牌号发放,个人,东孚街道便民服务中心凤山服务站,3个工作日,,1.0,4
思明区,其他,一、二孩生育登记,个人,思明区莲前街道莲云社区,1个工作日,1.0,1.0,4
海沧区,其他,部分计生家庭奖励扶助,个人,嵩屿街道便民服务中心贞庵服务站,0个工作日,,1.0,4
海沧区,社会保障,海沧区残疾人辅助器具配发申请,个人,东孚街道便民服务中心凤山服务站,16个工作日,,2.0,3
思明区,其他,一、二孩生育登记,个人,思明区莲前街道莲顺社区,1个工作日,1.0,1.0,4
海沧区,其他,农村纯女户免收高中学费,个人,海沧街道便民服务中心锦里服务站,0个工作日,,1.0,4
海沧区,社会保障,健康综合账户家庭共济网办理,个人,东孚街道便民服务中心凤山服务站,0个工作日,,2.0,3
思明区,其他,异地居住我市企业退休人员领取养老金资格协助认证,个人,莲前街道莲云社区,0个工作日,1.0,1.0,4
海沧区,其他,特殊家庭医疗补助,个人,嵩屿街道便民服务中心贞庵服务站,0个工作日,,1.0,4
海沧区,社会保障,孤儿基本生活费补助办理,个人,东孚街道便民服务中心贞岱服务站,10个工作日,,2.0,3
思明区,其他,异地居住我市企业退休人员领取养老金资格协助认证,个人,莲前街道金鸡亭社区,0个工作日,1.0,1.0,4
海沧区,其他,居住登记,个人,海沧街道便民服务中心温厝服务站,0个工作日,,1.0,5
海沧区,其他,独生子女父母奖励,个人,海沧街道便民服务中心锦里服务站,0个工作日,,1.0,4
海沧区,社会保障,城乡低保办理,个人,海沧街道便民服务中心后井服务站,10个工作日,,2.0,3
思明区,其他,异地居住我市企业退休人员领取养老金资格协助认证,个人,莲前街道莲怡社区,0个工作日,1.0,1.0,4
海沧区,其他,独生子女父母双亡对象扶助,个人,东孚街道便民服务中心芸美服务站,0个工作日,,1.0,4
海沧区,社会保障,最低生活保障证办理,个人,海沧街道便民服务中心后井服务站,0个工作日,,1.0,4
思明区,其他,异地居住我市企业退休人员领取养老金资格协助认证,个人,莲前街道莲顺社区,0个工作日,1.0,1.0,4
海沧区,其他,独生子女圆梦帮扶,个人,嵩屿街道便民服务中心贞庵服务站,0个工作日,,1.0,4
海沧区,社会保障,申请生态葬补助资格,个人,海沧街道便民服务中心后井服务站,0个工作日,,1.0,4
思明区,其他,异地居住我市企业退休人员领取养老金资格协助认证,个人,莲前街道龙山桥社区,0个工作日,1.0,1.0,4
海沧区,其他,特殊家庭医疗补助,个人,东孚街道便民服务中心天竺服务站,0个工作日,,1.0,4
海沧区,社会保障,未安置就业上山下乡基本养老保险参保办理,个人,东孚街道便民服务中心鼎美服务站,8个工作日,,2.0,3
思明区,其他,社会保障卡交易密码设立、变更办理,个人,思明区莲前街道,0个工作日,1.0,1.0,4
海沧区,其他,进城务工人员随迁子女免费接受义务教育计生状况证明,个人,嵩屿街道便民服务中心贞庵服务站,0个工作日,,1.0,4
海沧区,社会保障,厦门市残疾儿童抢救性康复补助申请,个人,东孚街道便民服务中心鼎美服务站,16个工作日,,2.0,3
思明区,其他,社会保障卡交易密码设立、变更办理,个人,思明区莲前街道龙山桥社区,0个工作日,1.0,1.0,4
海沧区,其他,居住登记,个人,嵩屿街道便民服务中心贞庵服务站,0个工作日,,1.0,5
海沧区,社会保障,海沧区一户多残低保家庭生活补助申请,个人,东孚街道便民服务中心鼎美服务站,10个工作日,,2.0,3
思明区,其他,社会保障卡交易密码设立、变更办理,个人,思明区莲前街道莲怡社区,0个工作日,1.0,1.0,4
海沧区,其他,独生子女圆梦帮扶,个人,嵩屿街道便民服务中心钟山服务站,0个工作日,,1.0,4
海沧区,社会保障,民政部门管理的楼（院）门牌号发放,个人,东孚街道便民服务中心鼎美服务站,3个工作日,,1.0,4
思明区,其他,社会保障卡交易密码设立、变更办理,个人,思明区莲前街道莲顺社区,0个工作日,1.0,1.0,4
海沧区,其他,农村纯女户免收高中学费,个人,海沧街道便民服务中心温厝服务站,0个工作日,,1.0,4
海沧区,社会保障,被征地退养人员社会化管理服务,个人,东孚街道便民服务中心鼎美服务站,0个工作日,,1.0,5
思明区,其他,社会保障卡交易密码设立、变更办理,个人,思明区莲前街道金鸡亭社区,0个工作日,1.0,1.0,4
海沧区,其他,计生困难家庭住院补助,个人,海沧街道便民服务中心温厝服务站,0个工作日,,1.0,4
海沧区,社会保障,申领《困难家庭救助证》,个人,海沧街道便民服务中心后井服务站,5个工作日,,2.0,3
思明区,其他,社会保障卡交易密码设立、变更办理,个人,思明区莲前街道莲云社区,0个工作日,1.0,1.0,4
海沧区,其他,计划生育手术并发症补助,个人,海沧街道便民服务中心锦里服务站,0个工作日,,1.0,4
海沧区,社会保障,医疗救助,个人,东孚街道便民服务中心贞岱服务站,5个工作日,,1.0,3
思明区,其他,健康综合帐户家庭医疗共济网办理,个人,思明区莲前街道金鸡亭社区,0个工作日,1.0,1.0,4
海沧区,其他,农村纯女户免收高中学费,个人,嵩屿街道便民服务中心北附小服务站,0个工作日,,1.0,4
海沧区,社会保障,农村五保办理,个人,东孚街道便民服务中心贞岱服务站,10个工作日,,2.0,3
思明区,其他,健康综合帐户家庭医疗共济网办理,个人,思明区莲前街道莲怡社区,0个工作日,1.0,1.0,4
海沧区,其他,居住登记,个人,东孚街道便民服务中心莲花服务站,0个工作日,,1.0,5
海沧区,社会保障,申请城镇三无人员办理,个人,东孚街道便民服务中心贞岱服务站,10个工作日,,2.0,3
思明区,其他,健康综合帐户家庭医疗共济网办理,个人,思明区莲前街道龙山桥社区,0个工作日,1.0,1.0,4
海沧区,其他,长效节育措施奖励,个人,海沧街道便民服务中心温厝服务站,0个工作日,,1.0,4
海沧区,社会保障,城乡居民养老保险待遇申领,个人,东孚街道便民服务中心贞岱服务站,25个工作日,,2.0,3
思明区,其他,健康综合帐户家庭医疗共济网办理,个人,思明区莲前街道莲云社区,0个工作日,1.0,1.0,4
海沧区,其他,独生子女圆梦帮扶,个人,东孚街道便民服务中心莲花服务站,0个工作日,,1.0,4
海沧区,社会保障,被征地养老保险参保,个人,东孚街道便民服务中心贞岱服务站,18个工作日,,2.0,3
思明区,其他,健康综合帐户家庭医疗共济网办理,个人,思明区莲前街道莲顺社区,0个工作日,1.0,1.0,4
海沧区,其他,特殊家庭紧急救助,个人,东孚街道便民服务中心芸美服务站,0个工作日,,1.0,4
海沧区,社会保障,申请自然灾害救助,个人,东孚街道便民服务中心贞岱服务站,7个工作日,,1.0,4
海沧区,其他,子女入园入学计生证明,个人,嵩屿街道便民服务中心钟山服务站,0个工作日,,1.0,4
海沧区,社会保障,基本医疗保险参保人员自付医疗费困难补助办理,个人,东孚街道便民服务中心贞岱服务站,25个工作日,,2.0,3
海沧区,其他,独生子女圆梦帮扶,个人,东孚街道便民服务中心东埔服务站,0个工作日,,1.0,4
海沧区,社会保障,低保户的慈善助学、助医材料的审核,个人,东孚街道便民服务中心贞岱服务站,0个工作日,,2.0,3
海沧区,其他,长效节育措施奖励,个人,东孚街道便民服务中心东埔服务站,0个工作日,,1.0,4
海沧区,社会保障,厦门市残疾人和困难残疾人家庭子女就学补助申请,个人,东孚街道便民服务中心贞岱服务站,16个工作日,,2.0,3
海沧区,其他,社区社会组织备案,个人,锦里服务站,0个工作日,,1.0,4
海沧区,社会保障,申请生态葬补助资格,个人,东孚街道便民服务中心贞岱服务站,0个工作日,,1.0,4
海沧区,其他,农村纯女户免收高中学费,个人,东孚街道便民服务中心天竺服务站,0个工作日,,1.0,4
海沧区,社会保障,民政部门管理的楼（院）门牌号发放,个人,东孚街道便民服务中心贞岱服务站,3个工作日,,1.0,4
海沧区,其他,居住登记,个人,东孚街道便民服务中心天竺服务站,0个工作日,,1.0,5
海沧区,社会保障,外地参保人员医疗异地认证,个人,东孚街道便民服务中心贞岱服务站,0个工作日,,2.0,3
海沧区,其他,计划生育手术并发症补助,个人,嵩屿街道便民服务中心贞庵服务站,0个工作日,,1.0,4
海沧区,社会保障,重度残疾人居家护理补贴审核,个人,东孚街道便民服务中心贞岱服务站,10个工作日,,1.0,4
海沧区,社会保障,最低生活保障证办理,个人,东孚街道便民服务中心贞岱服务站,0个工作日,,1.0,4
海沧区,其他,独生子女父母年老补助,个人,海沧街道便民服务中心温厝服务站,0个工作日,,1.0,4
海沧区,社会保障,异地企业退休人员的协助认证,个人,东孚街道便民服务中心贞岱服务站,0个工作日,,1.0,4
海沧区,其他,特殊家庭医疗补助,个人,海沧街道便民服务中心温厝服务站,0个工作日,,1.0,4
海沧区,社会保障,城镇家庭住房救助的审核,个人,东孚街道便民服务中心贞岱服务站,0个工作日,,2.0,3
海沧区,其他,社区社会组织备案,个人,北附小服务站,0个工作日,,1.0,4
海沧区,社会保障,未安置就业上山下乡基本养老保险参保办理,个人,东孚街道便民服务中心贞岱服务站,8个工作日,,2.0,3
海沧区,其他,计生对象城乡养老保险计生证明,个人,嵩屿街道便民服务中心北附小服务站,0个工作日,,1.0,4
海沧区,社会保障,困难残疾人生活补助审批,个人,东孚街道便民服务中心贞岱服务站,10个工作日,,1.0,4
海沧区,其他,部分计生家庭奖励扶助,个人,东孚街道便民服务中心芸美服务站,0个工作日,,1.0,4
海沧区,社会保障,厦门市自然灾害公众及农村住房保险申请,个人,东孚街道便民服务中心贞岱服务站,7个工作日,,1.0,4
海沧区,其他,进城务工人员随迁子女免费接受义务教育计生状况证明,个人,东孚街道便民服务中心芸美服务站,0个工作日,,1.0,4
海沧区,社会保障,城乡低保边缘户办理,个人,东孚街道便民服务中心贞岱服务站,10个工作日,,2.0,3
海沧区,社会保障,查阅、记录、复制与社会救助事项有关的资料，询问与社会救助事项有关的单位、个人，要求其对相关情况作出说明,个人,东孚街道便民服务中心贞岱服务站,0个工作日,,1.0,4
海沧区,其他,长效节育措施奖励,个人,东孚街道便民服务中心芸美服务站,0个工作日,,1.0,4
海沧区,社会保障,申请丧葬补助金,个人,东孚街道便民服务中心贞岱服务站,0个工作日,,1.0,4
海沧区,其他,独生子女父母年老补助,个人,东孚街道便民服务中心东埔服务站,0个工作日,,1.0,4
海沧区,社会保障,殡仪服务受理、发放服务资料、签订《文明办丧承诺书》,个人,东孚街道便民服务中心贞岱服务站,0个工作日,,1.0,4
海沧区,其他,民政部门管理的楼（院）门牌号发放,个人,东孚街道便民服务中心芸美服务站,3个工作日,,1.0,4
海沧区,社会保障,临时救助（“救急难”救助审批工作）,个人,东孚街道便民服务中心贞岱服务站,4个工作日,,2.0,3
海沧区,其他,进城务工人员随迁子女免费接受义务教育计生状况证明,个人,海沧街道便民服务中心温厝服务站,0个工作日,,1.0,4
海沧区,社会保障,健康综合账户家庭共济网办理,个人,东孚街道便民服务中心贞岱服务站,0个工作日,,2.0,3
海沧区,其他,社区社会组织备案,个人,东孚街道便民服务中心东埔服务站,0个工作日,,1.0,4
海沧区,社会保障,厦门市残疾儿童抢救性康复补助申请,个人,东孚街道便民服务中心贞岱服务站,16个工作日,,2.0,3
海沧区,其他,农村纯女户免收高中学费,个人,东孚街道便民服务中心东埔服务站,0个工作日,,1.0,4
海沧区,社会保障,福建省老年人优待证,个人,东孚街道便民服务中心贞岱服务站,0个工作日,,1.0,4
海沧区,其他,部分计生家庭奖励扶助,个人,东孚街道便民服务中心东埔服务站,0个工作日,,1.0,4
海沧区,社会保障,被征地退养人员社会化管理服务,个人,东孚街道便民服务中心贞岱服务站,0个工作日,,1.0,5
海沧区,其他,计划生育手术并发症补助,个人,东孚街道便民服务中心天竺服务站,0个工作日,,1.0,4
海沧区,社会保障,厦门市重度残疾人托养服务申请,个人,东孚街道便民服务中心贞岱服务站,15个工作日,,2.0,3
海沧区,其他,子女入园入学计生证明,个人,东孚街道便民服务中心天竺服务站,0个工作日,,1.0,4
海沧区,社会保障,海沧区一户多残低保家庭生活补助申请,个人,东孚街道便民服务中心贞岱服务站,10个工作日,,2.0,3
海沧区,其他,独生子女父母双亡对象扶助,个人,东孚街道便民服务中心天竺服务站,0个工作日,,1.0,4
海沧区,社会保障,申领《困难家庭救助证》,个人,东孚街道便民服务中心贞岱服务站,5个工作日,,2.0,3
海沧区,其他,特殊家庭紧急救助,个人,东孚街道便民服务中心天竺服务站,0个工作日,,1.0,4
海沧区,社会保障,海沧区残疾人辅助器具配发申请,个人,东孚街道便民服务中心贞岱服务站,16个工作日,,2.0,3
海沧区,其他,出租房屋登记,个人,嵩屿街道便民服务中心北附小服务站,0个工作日,,2.0,3
海沧区,社会保障,海沧区残疾儿童康复护理补助申请,个人,东孚街道便民服务中心贞岱服务站,10个工作日,,2.0,3
海沧区,其他,独生子女父母双亡对象扶助,个人,嵩屿街道便民服务中心北附小服务站,0个工作日,,1.0,4
海沧区,社会保障,厦门市白内障患者复明手术救助申请,个人,东孚街道便民服务中心贞岱服务站,0个工作日,,2.0,3
海沧区,其他,部分计生家庭奖励扶助,个人,嵩屿街道便民服务中心钟山服务站,0个工作日,,1.0,4
海沧区,社会保障,精神残疾人员住院治疗减免申请,个人,东孚街道便民服务中心贞岱服务站,0个工作日,,1.0,4
海沧区,其他,独生子女父母年老补助,个人,东孚街道便民服务中心芸美服务站,0个工作日,,1.0,4
海沧区,社会保障,城乡低保边缘户办理,个人,东孚街道便民服务中心凤山服务站,10个工作日,,2.0,3
海沧区,其他,出租房屋登记,个人,嵩屿街道便民服务中心钟山服务站,0个工作日,,2.0,3
海沧区,社会保障,申请自然灾害救助,个人,东孚街道便民服务中心凤山服务站,7个工作日,,1.0,4
海沧区,其他,居住登记,个人,嵩屿街道便民服务中心钟山服务站,0个工作日,,1.0,5
海沧区,社会保障,厦门市残疾人和困难残疾人家庭子女就学补助申请,个人,东孚街道便民服务中心凤山服务站,16个工作日,,2.0,3
海沧区,其他,特殊家庭经济救助,个人,嵩屿街道便民服务中心钟山服务站,0个工作日,,1.0,4
海沧区,社会保障,城乡低保办理,个人,东孚街道便民服务中心凤山服务站,10个工作日,,2.0,3
海沧区,其他,农村纯女户免收高中学费,个人,东孚街道便民服务中心芸美服务站,0个工作日,,1.0,4
海沧区,其他,长效节育措施奖励,个人,海沧街道便民服务中心锦里服务站,0个工作日,,1.0,4
湖里区,专项资金,市级专利资助申请,"个人,企业,事业单位",湖里区知识产权局,15个工作日,,1.0,4
海沧区,社会保障,重度残疾人居家护理补贴审核,个人,东孚街道便民服务中心凤山服务站,10个工作日,,1.0,4
海沧区,社会保障,城乡居民养老保险参保办理,个人,东孚街道便民服务中心凤山服务站,0个工作日,,2.0,3
海沧区,其他,出租房屋登记,个人,东孚街道便民服务中心芸美服务站,0个工作日,,2.0,3
湖里区,专项资金,开展区级科技进步奖评奖办法,"个人,企业,事业单位,其他组织",湖里区科学技术局,15个工作日,,1.0,4
海沧区,社会保障,异地企业退休人员的协助认证,个人,东孚街道便民服务中心凤山服务站,0个工作日,,1.0,4
海沧区,社会保障,城乡居民养老保险待遇申领,个人,东孚街道便民服务中心凤山服务站,25个工作日,,2.0,3
